,timestamp,count,in_china
16243,2016-11-09,97,0
16245,2016-11-09,91,0
16247,2016-11-09,124,0
16271,2016-11-10,98,0
16272,2016-11-10,93,0
16273,2016-11-10,93,0
16274,2016-11-10,112,0
16275,2016-11-10,112,0
16276,2016-11-10,94,0
16277,2016-11-10,90,0
16284,2016-11-10,121,0
16285,2016-11-10,138,0
16286,2016-11-10,142,0
16287,2016-11-10,132,0
16288,2016-11-10,120,0
16292,2016-11-10,88,0
16294,2016-11-10,85,0
16297,2016-11-10,125,0
16299,2016-11-10,96,0
16304,2016-11-10,123,0
16305,2016-11-10,82,0
16306,2016-11-10,95,0
16307,2016-11-10,86,0
16308,2016-11-10,84,0
16341,2016-11-11,105,0
16342,2016-11-11,118,0
16343,2016-11-11,120,0
16344,2016-11-11,120,0
16345,2016-11-11,128,0
16346,2016-11-11,103,0
16347,2016-11-11,109,0
16348,2016-11-11,123,0
16349,2016-11-11,96,0
16354,2016-11-11,81,0
16356,2016-11-11,100,0
16357,2016-11-11,119,0
16358,2016-11-11,117,0
16359,2016-11-11,123,0
16360,2016-11-11,124,0
16361,2016-11-11,111,0
16362,2016-11-11,112,0
16363,2016-11-11,108,0
16364,2016-11-11,103,0
16365,2016-11-11,110,0
16366,2016-11-11,111,0
16367,2016-11-11,125,0
16368,2016-11-11,101,0
16369,2016-11-11,105,0
16370,2016-11-11,121,0
16375,2016-11-11,111,0
16376,2016-11-11,116,0
16377,2016-11-11,115,0
16378,2016-11-11,115,0
16379,2016-11-11,118,0
16380,2016-11-11,118,0
16381,2016-11-11,119,0
16382,2016-11-11,117,0
16389,2016-11-11,101,0
16390,2016-11-11,108,0
16391,2016-11-11,112,0
16392,2016-11-11,102,0
16394,2016-11-11,100,0
16395,2016-11-11,92,0
16396,2016-11-11,106,0
16397,2016-11-11,96,0
16398,2016-11-11,92,0
16399,2016-11-11,107,0
16400,2016-11-11,100,0
16405,2016-11-11,113,0
16406,2016-11-11,101,0
16407,2016-11-11,115,0
16408,2016-11-11,130,0
16409,2016-11-11,116,0
16411,2016-11-11,126,0
16412,2016-11-11,110,0
16413,2016-11-11,107,0
16414,2016-11-11,91,0
16416,2016-11-11,91,0
16417,2016-11-11,86,0
16418,2016-11-11,96,0
16419,2016-11-11,106,0
16420,2016-11-11,104,0
16421,2016-11-11,105,0
16422,2016-11-11,115,0
16423,2016-11-11,116,0
16424,2016-11-11,118,0
16426,2016-11-11,107,0
16427,2016-11-11,102,0
16428,2016-11-11,107,0
16429,2016-11-11,108,0
16430,2016-11-11,114,0
16431,2016-11-11,113,0
16432,2016-11-11,113,0
16433,2016-11-11,114,0
16434,2016-11-11,113,0
16435,2016-11-11,110,0
16437,2016-11-11,121,0
16441,2016-11-11,108,0
16442,2016-11-11,110,0
16443,2016-11-11,96,0
16444,2016-11-11,111,0
16445,2016-11-11,117,0
16446,2016-11-11,93,0
16448,2016-11-11,92,0
16452,2016-11-11,91,0
16453,2016-11-11,113,0
16454,2016-11-11,114,0
16455,2016-11-11,121,0
16456,2016-11-11,120,0
16457,2016-11-11,113,0
16459,2016-11-11,123,0
16460,2016-11-11,128,0
16461,2016-11-11,114,0
16462,2016-11-11,113,0
16463,2016-11-11,129,0
16466,2016-11-12,107,0
16467,2016-11-12,106,0
16469,2016-11-12,120,0
16471,2016-11-12,116,0
16472,2016-11-12,108,0
16473,2016-11-12,110,0
16474,2016-11-12,124,0
16475,2016-11-12,129,0
16476,2016-11-12,121,0
16477,2016-11-12,107,0
16478,2016-11-12,123,0
16479,2016-11-12,92,0
16485,2016-11-12,107,0
16492,2016-11-12,115,0
16497,2016-11-12,115,0
16500,2016-11-12,117,0
16505,2016-11-12,93,0
16506,2016-11-12,100,0
16508,2016-11-12,117,0
16509,2016-11-12,109,0
16511,2016-11-12,86,0
16513,2016-11-12,109,0
16514,2016-11-12,112,0
16515,2016-11-12,119,0
16516,2016-11-12,121,0
16519,2016-11-12,138,0
16522,2016-11-12,109,0
16523,2016-11-12,113,0
16524,2016-11-12,123,0
16525,2016-11-12,128,0
16526,2016-11-12,129,0
16527,2016-11-12,130,0
16528,2016-11-12,107,0
16529,2016-11-12,122,0
16530,2016-11-12,115,0
16536,2016-11-12,118,0
16537,2016-11-12,119,0
16538,2016-11-12,117,0
16539,2016-11-12,119,0
16540,2016-11-12,119,0
16541,2016-11-12,84,0
16546,2016-11-12,118,0
16547,2016-11-12,116,0
16552,2016-11-12,114,0
16553,2016-11-12,85,0
16555,2016-11-12,100,0
16556,2016-11-12,102,0
16557,2016-11-12,86,0
16558,2016-11-12,107,0
16559,2016-11-12,96,0
16560,2016-11-12,95,0
16564,2016-11-12,108,0
16566,2016-11-12,110,0
16567,2016-11-12,113,0
16574,2016-11-12,110,0
16577,2016-11-12,102,0
16578,2016-11-12,114,0
16586,2016-11-12,98,0
16589,2016-11-12,105,0
16590,2016-11-12,87,0
16596,2016-11-12,95,0
16597,2016-11-12,91,0
16598,2016-11-12,100,0
16599,2016-11-12,103,0
16609,2016-11-12,84,0
16610,2016-11-12,98,0
16613,2016-11-12,83,0
16617,2016-11-12,82,0
16632,2016-11-12,82,0
16634,2016-11-12,95,0
16638,2016-11-12,88,0
16641,2016-11-12,87,0
16646,2016-11-12,82,0
16650,2016-11-12,103,0
16669,2016-11-12,94,0
16672,2016-11-12,103,0
16675,2016-11-12,106,0
16680,2016-11-12,103,0
16681,2016-11-12,85,0
16684,2016-11-12,104,0
16686,2016-11-12,93,0
16688,2016-11-12,94,0
16690,2016-11-12,82,0
16691,2016-11-12,102,0
16694,2016-11-12,95,0
16695,2016-11-12,122,0
16696,2016-11-12,117,0
16699,2016-11-12,81,0
16701,2016-11-12,91,0
16702,2016-11-12,103,0
16703,2016-11-12,105,0
16704,2016-11-12,105,0
16705,2016-11-12,98,0
16708,2016-11-12,128,0
16709,2016-11-12,132,0
16710,2016-11-12,127,0
16711,2016-11-12,131,0
16712,2016-11-12,121,0
16713,2016-11-12,106,0
16714,2016-11-12,107,0
16715,2016-11-12,122,0
16716,2016-11-12,102,0
16717,2016-11-12,99,0
16720,2016-11-12,106,0
16721,2016-11-12,104,0
16722,2016-11-12,118,0
16723,2016-11-12,132,0
16724,2016-11-12,113,0
16725,2016-11-12,112,0
16726,2016-11-12,108,0
16730,2016-11-12,83,0
16731,2016-11-12,123,0
16732,2016-11-12,126,0
16733,2016-11-12,127,0
16734,2016-11-12,111,0
16740,2016-11-12,109,0
16742,2016-11-12,120,0
16743,2016-11-12,105,0
16745,2016-11-12,117,0
16767,2016-11-14,110,0
16768,2016-11-14,111,0
16769,2016-11-14,109,0
16770,2016-11-14,114,0
16771,2016-11-14,114,0
16772,2016-11-14,108,0
16773,2016-11-14,102,0
16775,2016-11-14,115,0
16778,2016-11-14,98,0
16779,2016-11-14,81,0
16780,2016-11-14,127,0
16781,2016-11-14,117,0
16782,2016-11-14,101,0
16783,2016-11-14,116,0
16790,2016-11-14,116,0
16791,2016-11-14,113,0
16792,2016-11-14,109,0
16793,2016-11-14,104,0
16795,2016-11-14,115,0
16797,2016-11-14,93,0
16798,2016-11-14,87,0
16801,2016-11-14,101,0
16803,2016-11-14,112,0
16805,2016-11-14,114,0
16806,2016-11-14,100,0
16814,2016-11-14,91,0
16816,2016-11-14,115,0
16817,2016-11-14,116,0
16818,2016-11-14,112,0
16819,2016-11-14,103,0
16823,2016-11-14,94,0
16826,2016-11-14,90,0
16827,2016-11-14,105,0
16828,2016-11-14,97,0
16829,2016-11-14,83,0
16830,2016-11-14,115,0
16839,2016-11-14,136,0
16840,2016-11-14,124,0
16849,2016-11-15,103,0
16850,2016-11-15,112,0
16851,2016-11-15,112,0
16852,2016-11-15,113,0
16853,2016-11-15,114,0
16854,2016-11-15,107,0
16855,2016-11-15,116,0
16856,2016-11-15,89,0
16861,2016-11-15,95,0
16862,2016-11-15,84,0
16865,2016-11-15,84,0
16866,2016-11-15,113,0
16867,2016-11-15,116,0
16868,2016-11-15,111,0
16869,2016-11-15,116,0
16870,2016-11-15,110,0
16871,2016-11-15,106,0
16872,2016-11-15,105,0
16875,2016-11-15,117,0
16880,2016-11-15,92,0
16890,2016-11-16,110,0
16891,2016-11-16,113,0
16892,2016-11-16,112,0
16893,2016-11-16,108,0
16894,2016-11-16,103,0
16895,2016-11-16,116,0
16896,2016-11-16,101,0
16900,2016-11-16,124,0
16901,2016-11-16,109,0
16902,2016-11-16,113,0
16903,2016-11-16,107,0
16905,2016-11-16,102,0
16907,2016-11-16,88,0
16909,2016-11-16,123,0
16910,2016-11-16,94,0
16911,2016-11-16,81,0
16915,2016-11-16,83,0
16916,2016-11-16,115,0
16917,2016-11-16,113,0
16918,2016-11-16,106,0
16919,2016-11-16,101,0
16927,2016-11-16,124,0
16928,2016-11-16,105,0
16929,2016-11-16,113,0
16930,2016-11-16,117,0
16931,2016-11-16,112,0
16932,2016-11-16,115,0
16933,2016-11-16,115,0
16934,2016-11-16,115,0
16937,2016-11-16,100,0
16938,2016-11-16,110,0
16939,2016-11-16,107,0
16940,2016-11-16,111,0
16941,2016-11-16,110,0
16942,2016-11-16,116,0
16943,2016-11-16,116,0
16944,2016-11-16,113,0
16945,2016-11-16,113,0
16949,2016-11-16,123,0
16950,2016-11-16,119,0
16953,2016-11-16,81,0
16954,2016-11-16,109,0
16957,2016-11-16,121,0
16958,2016-11-16,123,0
16959,2016-11-16,128,0
16960,2016-11-16,89,0
16961,2016-11-16,107,0
16963,2016-11-16,83,0
16964,2016-11-16,81,0
16967,2016-11-16,96,0
16968,2016-11-16,96,0
16969,2016-11-16,100,0
16970,2016-11-16,115,0
16971,2016-11-16,107,0
16973,2016-11-16,93,0
16980,2016-11-16,82,0
16983,2016-11-16,98,0
16984,2016-11-16,82,0
16985,2016-11-16,110,0
16988,2016-11-16,113,0
16989,2016-11-16,114,0
16990,2016-11-16,94,0
16991,2016-11-16,113,0
16992,2016-11-16,106,0
16993,2016-11-16,116,0
16994,2016-11-16,113,0
17004,2016-11-17,112,0
17005,2016-11-17,113,0
17006,2016-11-17,115,0
17007,2016-11-17,114,0
17008,2016-11-17,116,0
17013,2016-11-17,115,0
17019,2016-11-17,90,0
17032,2016-11-17,94,0
17034,2016-11-17,124,0
17035,2016-11-17,123,0
17036,2016-11-17,111,0
17037,2016-11-17,123,0
17044,2016-11-17,107,0
17073,2016-11-19,108,0
17074,2016-11-19,116,0
17075,2016-11-19,116,0
17076,2016-11-19,118,0
17077,2016-11-19,119,0
17078,2016-11-19,116,0
17079,2016-11-19,116,0
17080,2016-11-19,96,0
17083,2016-11-19,119,0
17092,2016-11-19,111,0
17093,2016-11-19,104,0
17097,2016-11-19,117,0
17098,2016-11-19,131,0
17100,2016-11-19,119,0
17102,2016-11-19,121,0
17104,2016-11-19,118,0
17105,2016-11-19,126,0
17106,2016-11-19,100,0
17107,2016-11-19,124,0
17108,2016-11-19,124,0
17113,2016-11-20,118,0
17114,2016-11-20,107,0
17115,2016-11-20,118,0
17116,2016-11-20,118,0
17117,2016-11-20,119,0
17118,2016-11-20,86,0
17122,2016-11-20,116,0
17123,2016-11-20,117,0
17124,2016-11-20,117,0
17125,2016-11-20,118,0
17126,2016-11-20,115,0
17127,2016-11-20,116,0
17128,2016-11-20,116,0
17129,2016-11-20,115,0
17130,2016-11-20,83,0
17135,2016-11-20,91,0
17151,2016-11-20,112,0
17152,2016-11-20,123,0
17153,2016-11-20,110,0
17155,2016-11-20,116,0
17156,2016-11-20,112,0
17157,2016-11-20,109,0
17158,2016-11-20,101,0
17160,2016-11-20,89,0
17161,2016-11-20,116,0
17162,2016-11-20,119,0
17163,2016-11-20,122,0
17164,2016-11-20,120,0
17165,2016-11-20,120,0
17166,2016-11-20,117,0
17167,2016-11-20,116,0
17168,2016-11-20,120,0
17169,2016-11-20,84,0
17171,2016-11-20,117,0
17187,2016-11-20,120,0
17188,2016-11-20,128,0
17193,2016-11-20,98,0
17194,2016-11-20,131,0
17195,2016-11-20,134,0
17196,2016-11-20,131,0
17197,2016-11-20,130,0
17198,2016-11-20,131,0
17199,2016-11-20,118,0
17200,2016-11-20,117,0
17201,2016-11-20,128,0
17204,2016-11-21,117,0
17205,2016-11-21,118,0
17206,2016-11-21,118,0
17207,2016-11-21,115,0
17208,2016-11-21,103,0
17212,2016-11-21,88,0
17213,2016-11-21,109,0
17214,2016-11-21,118,0
17215,2016-11-21,117,0
17216,2016-11-21,117,0
17217,2016-11-21,116,0
17218,2016-11-21,117,0
17219,2016-11-21,116,0
17220,2016-11-21,117,0
17233,2016-11-21,89,0
17234,2016-11-21,109,0
17235,2016-11-21,105,0
17236,2016-11-21,117,0
17237,2016-11-21,122,0
17238,2016-11-21,102,0
17239,2016-11-21,113,0
17240,2016-11-21,112,0
17241,2016-11-21,112,0
17242,2016-11-21,124,0
17244,2016-11-21,93,0
17245,2016-11-21,88,0
17248,2016-11-21,90,0
17260,2016-11-21,111,0
17264,2016-11-21,118,0
17267,2016-11-21,130,0
17268,2016-11-21,112,0
17269,2016-11-21,121,0
17270,2016-11-21,112,0
17271,2016-11-21,124,0
17272,2016-11-21,112,0
17273,2016-11-21,120,0
17274,2016-11-21,134,0
17321,2016-11-22,107,0
17322,2016-11-22,100,0
17329,2016-11-22,104,0
17330,2016-11-22,104,0
17331,2016-11-22,115,0
17332,2016-11-22,130,0
17333,2016-11-22,126,0
17334,2016-11-22,130,0
17335,2016-11-22,129,0
17340,2016-11-22,83,0
17344,2016-11-22,98,0
17357,2016-11-22,92,0
17359,2016-11-22,97,0
17360,2016-11-22,110,0
17363,2016-11-22,93,0
17364,2016-11-22,111,0
17365,2016-11-22,114,0
17366,2016-11-22,115,0
17367,2016-11-22,116,0
17368,2016-11-22,114,0
17369,2016-11-22,109,0
17370,2016-11-22,116,0
17371,2016-11-22,96,0
17401,2016-11-23,112,0
17402,2016-11-23,115,0
17403,2016-11-23,113,0
17404,2016-11-23,115,0
17405,2016-11-23,117,0
17406,2016-11-23,117,0
17407,2016-11-23,117,0
17408,2016-11-23,117,0
17409,2016-11-23,117,0
17410,2016-11-23,97,0
17411,2016-11-23,113,0
17412,2016-11-23,119,0
17413,2016-11-23,109,0
17414,2016-11-23,110,0
17415,2016-11-23,106,0
17416,2016-11-23,117,0
17417,2016-11-23,97,0
17418,2016-11-23,123,0
17419,2016-11-23,110,0
17420,2016-11-23,100,0
17421,2016-11-23,89,0
17423,2016-11-23,120,0
17427,2016-11-23,114,0
17428,2016-11-23,115,0
17429,2016-11-23,120,0
17430,2016-11-23,127,0
17431,2016-11-23,122,0
17432,2016-11-23,119,0
17433,2016-11-23,123,0
17434,2016-11-23,102,0
17435,2016-11-23,90,0
17442,2016-11-23,113,0
17443,2016-11-23,109,0
17444,2016-11-23,118,0
17445,2016-11-23,121,0
17450,2016-11-23,99,0
17451,2016-11-23,110,0
17452,2016-11-23,107,0
17453,2016-11-23,116,0
17454,2016-11-23,114,0
17456,2016-11-23,96,0
17458,2016-11-23,131,0
17459,2016-11-23,128,0
17460,2016-11-23,131,0
17461,2016-11-23,93,0
17465,2016-11-24,84,0
17467,2016-11-24,122,0
17468,2016-11-24,133,0
17469,2016-11-24,134,0
17470,2016-11-24,136,0
17471,2016-11-24,124,0
17476,2016-11-24,122,0
17477,2016-11-24,109,0
17504,2016-11-24,95,0
17509,2016-11-24,105,0
17510,2016-11-24,124,0
17512,2016-11-24,107,0
17513,2016-11-24,87,0
17515,2016-11-24,84,0
17518,2016-11-24,115,0
17519,2016-11-24,94,0
17520,2016-11-24,112,0
17525,2016-11-24,83,0
17528,2016-11-24,88,0
17530,2016-11-24,92,0
17540,2016-11-24,112,0
17541,2016-11-24,116,0
17551,2016-11-25,97,0
17562,2016-11-25,85,0
17565,2016-11-25,133,0
17566,2016-11-25,133,0
17567,2016-11-25,135,0
17568,2016-11-25,133,0
17569,2016-11-25,133,0
17570,2016-11-25,116,0
17571,2016-11-25,133,0
17572,2016-11-25,124,0
17573,2016-11-25,133,0
17580,2016-11-25,106,0
17582,2016-11-25,81,0
17583,2016-11-25,109,0
17584,2016-11-25,112,0
17585,2016-11-25,128,0
17586,2016-11-25,117,0
17587,2016-11-25,117,0
17588,2016-11-25,132,0
17589,2016-11-25,117,0
17591,2016-11-25,84,0
17594,2016-11-25,91,0
17595,2016-11-25,94,0
17597,2016-11-25,95,0
17598,2016-11-25,103,0
17599,2016-11-25,105,0
17601,2016-11-26,103,0
17602,2016-11-26,112,0
17603,2016-11-26,108,0
17604,2016-11-26,115,0
17605,2016-11-26,117,0
17606,2016-11-26,108,0
17607,2016-11-26,117,0
17608,2016-11-26,117,0
17609,2016-11-26,119,0
17614,2016-11-26,103,0
17615,2016-11-26,123,0
17618,2016-11-26,107,0
17620,2016-11-26,96,0
17621,2016-11-26,92,0
17623,2016-11-26,95,0
17624,2016-11-26,146,0
17626,2016-11-26,148,0
17627,2016-11-26,135,0
17628,2016-11-26,122,0
17629,2016-11-26,126,0
17630,2016-11-26,135,0
17631,2016-11-26,140,0
17634,2016-11-26,123,0
17635,2016-11-26,147,0
17637,2016-11-26,126,0
17640,2016-11-26,134,0
17641,2016-11-26,96,0
17642,2016-11-26,126,0
17643,2016-11-26,147,0
17646,2016-11-26,127,0
17653,2016-11-26,97,0
17659,2016-11-26,143,0
17660,2016-11-26,146,0
17662,2016-11-26,145,0
17665,2016-11-26,135,0
17666,2016-11-26,146,0
17667,2016-11-26,136,0
17670,2016-11-26,137,0
17671,2016-11-26,121,0
17672,2016-11-26,111,0
17675,2016-11-26,112,0
17676,2016-11-26,94,0
17677,2016-11-26,82,0
17679,2016-11-26,84,0
17680,2016-11-26,112,0
17681,2016-11-26,111,0
17682,2016-11-26,83,0
17683,2016-11-26,132,0
17684,2016-11-26,114,0
17689,2016-11-26,110,0
17690,2016-11-26,110,0
17691,2016-11-26,122,0
17692,2016-11-26,135,0
17693,2016-11-26,95,0
17694,2016-11-26,109,0
17696,2016-11-26,102,0
17698,2016-11-26,114,0
17701,2016-11-26,89,0
17702,2016-11-26,115,0
17703,2016-11-26,116,0
17704,2016-11-26,114,0
17705,2016-11-26,116,0
17706,2016-11-26,112,0
17707,2016-11-26,116,0
17708,2016-11-26,115,0
17723,2016-11-26,108,0
17724,2016-11-26,119,0
17725,2016-11-26,92,0
17727,2016-11-26,114,0
17728,2016-11-26,119,0
17729,2016-11-26,119,0
17730,2016-11-26,120,0
17731,2016-11-26,119,0
17732,2016-11-26,119,0
17733,2016-11-26,116,0
17734,2016-11-26,116,0
17735,2016-11-26,119,0
17738,2016-11-26,116,0
17740,2016-11-26,116,0
17741,2016-11-26,109,0
17742,2016-11-26,110,0
17745,2016-11-26,108,0
17746,2016-11-26,112,0
17747,2016-11-26,124,0
17755,2016-11-26,117,0
17756,2016-11-26,115,0
17759,2016-11-26,88,0
17761,2016-11-26,110,0
17763,2016-11-26,116,0
17764,2016-11-26,118,0
17765,2016-11-26,117,0
17766,2016-11-26,116,0
17767,2016-11-26,107,0
17768,2016-11-26,116,0
17769,2016-11-26,117,0
17770,2016-11-26,118,0
17771,2016-11-26,97,0
17779,2016-11-27,101,0
17782,2016-11-27,118,0
17785,2016-11-27,114,0
17786,2016-11-27,117,0
17787,2016-11-27,118,0
17788,2016-11-27,120,0
17789,2016-11-27,120,0
17790,2016-11-27,122,0
17791,2016-11-27,122,0
17792,2016-11-27,118,0
17793,2016-11-27,102,0
17795,2016-11-27,113,0
17800,2016-11-27,83,0
17804,2016-11-27,110,0
17807,2016-11-27,93,0
17808,2016-11-27,102,0
17810,2016-11-27,122,0
17812,2016-11-27,119,0
17813,2016-11-27,121,0
17814,2016-11-27,120,0
17815,2016-11-27,119,0
17816,2016-11-27,119,0
17817,2016-11-27,111,0
17824,2016-11-27,93,0
17826,2016-11-27,82,0
17837,2016-11-27,102,0
17838,2016-11-27,106,0
17839,2016-11-27,115,0
17842,2016-11-27,120,0
17843,2016-11-27,115,0
17844,2016-11-27,114,0
17845,2016-11-27,103,0
17846,2016-11-27,113,0
17847,2016-11-27,112,0
17849,2016-11-27,123,0
17850,2016-11-27,106,0
17855,2016-11-27,85,0
17862,2016-11-28,107,0
17863,2016-11-28,117,0
17864,2016-11-28,115,0
17865,2016-11-28,123,0
17866,2016-11-28,123,0
17867,2016-11-28,126,0
17868,2016-11-28,126,0
17869,2016-11-28,125,0
17870,2016-11-28,124,0
17871,2016-11-28,117,0
17875,2016-11-28,130,0
17876,2016-11-28,128,0
17877,2016-11-28,127,0
17889,2016-11-28,105,0
17890,2016-11-28,115,0
17891,2016-11-28,117,0
17894,2016-11-28,130,0
17895,2016-11-28,86,0
17896,2016-11-28,117,0
17898,2016-11-28,115,0
17902,2016-11-28,120,0
17903,2016-11-28,130,0
17905,2016-11-28,110,0
17906,2016-11-28,107,0
17908,2016-11-28,120,0
17909,2016-11-28,113,0
17917,2016-11-28,111,0
17918,2016-11-28,119,0
17920,2016-11-28,119,0
17922,2016-11-28,120,0
17923,2016-11-28,88,0
17925,2016-11-28,121,0
17926,2016-11-28,118,0
17927,2016-11-28,117,0
17928,2016-11-28,117,0
17929,2016-11-28,119,0
17930,2016-11-28,121,0
17931,2016-11-28,120,0
17932,2016-11-28,119,0
17933,2016-11-28,83,0
17935,2016-11-28,110,0
17948,2016-11-29,99,0
17949,2016-11-29,112,0
17950,2016-11-29,110,0
17951,2016-11-29,115,0
17952,2016-11-29,111,0
17953,2016-11-29,93,0
17954,2016-11-29,107,0
17957,2016-11-29,83,0
17958,2016-11-29,102,0
17959,2016-11-29,109,0
17960,2016-11-29,110,0
17961,2016-11-29,114,0
17962,2016-11-29,115,0
17963,2016-11-29,117,0
17964,2016-11-29,117,0
17965,2016-11-29,115,0
17966,2016-11-29,99,0
17967,2016-11-29,97,0
17968,2016-11-29,90,0
17969,2016-11-29,97,0
17970,2016-11-29,100,0
17971,2016-11-29,107,0
17972,2016-11-29,97,0
17973,2016-11-29,107,0
17974,2016-11-29,117,0
17975,2016-11-29,113,0
17976,2016-11-29,120,0
17981,2016-11-29,100,0
17985,2016-11-29,89,0
17988,2016-11-29,101,0
17989,2016-11-29,115,0
17990,2016-11-29,116,0
17991,2016-11-29,116,0
17992,2016-11-29,117,0
17993,2016-11-29,117,0
17994,2016-11-29,114,0
17995,2016-11-29,115,0
17996,2016-11-29,121,0
17998,2016-11-29,105,0
18041,2016-11-30,96,0
18044,2016-11-30,139,0
18053,2016-11-30,84,0
18056,2016-11-30,112,0
18057,2016-11-30,94,0
18058,2016-11-30,113,0
18059,2016-11-30,115,0
18060,2016-11-30,111,0
18061,2016-11-30,82,0
18063,2016-11-30,109,0
18064,2016-11-30,103,0
18065,2016-11-30,109,0
18066,2016-11-30,111,0
18067,2016-11-30,97,0
18068,2016-11-30,111,0
18069,2016-11-30,110,0
18070,2016-11-30,109,0
18071,2016-11-30,109,0
18072,2016-11-30,112,0
18073,2016-11-30,113,0
18074,2016-11-30,114,0
18091,2016-12-02,84,0
18092,2016-12-02,115,0
18093,2016-12-02,117,0
18094,2016-12-02,108,0
18095,2016-12-02,117,0
18096,2016-12-02,114,0
18097,2016-12-02,117,0
18098,2016-12-02,119,0
18099,2016-12-02,118,0
18100,2016-12-02,118,0
18101,2016-12-02,111,0
18102,2016-12-02,92,0
18103,2016-12-02,85,0
18108,2016-12-02,90,0
18109,2016-12-02,81,0
18110,2016-12-02,88,0
18113,2016-12-02,112,0
18114,2016-12-02,119,0
18118,2016-12-02,118,0
18120,2016-12-02,115,0
18121,2016-12-02,117,0
18122,2016-12-02,118,0
18123,2016-12-02,111,0
18127,2016-12-02,149,0
18128,2016-12-02,117,0
18129,2016-12-02,114,0
18132,2016-12-02,124,0
18133,2016-12-02,116,0
18134,2016-12-02,119,0
18135,2016-12-02,120,0
18136,2016-12-02,94,0
18138,2016-12-02,108,0
18139,2016-12-02,108,0
18141,2016-12-02,112,0
18142,2016-12-02,93,0
18144,2016-12-02,112,0
18145,2016-12-02,118,0
18146,2016-12-02,127,0
18147,2016-12-02,125,0
18148,2016-12-02,128,0
18149,2016-12-02,126,0
18150,2016-12-02,129,0
18156,2016-12-02,115,0
18157,2016-12-02,88,0
18160,2016-12-02,107,0
18163,2016-12-02,114,0
18164,2016-12-02,113,0
18165,2016-12-02,112,0
18166,2016-12-02,115,0
18167,2016-12-02,116,0
18168,2016-12-02,108,0
18169,2016-12-02,100,0
18170,2016-12-02,102,0
18171,2016-12-02,107,0
18172,2016-12-02,113,0
18175,2016-12-02,113,0
18177,2016-12-02,119,0
18178,2016-12-02,85,0
18195,2016-12-02,122,0
18196,2016-12-02,116,0
18197,2016-12-02,116,0
18198,2016-12-02,88,0
18199,2016-12-02,94,0
18203,2016-12-02,120,0
18205,2016-12-02,119,0
18206,2016-12-02,115,0
18207,2016-12-02,115,0
18208,2016-12-02,115,0
18209,2016-12-02,115,0
18210,2016-12-02,116,0
18212,2016-12-02,118,0
18214,2016-12-02,119,0
18220,2016-12-03,104,0
18221,2016-12-03,99,0
18222,2016-12-03,115,0
18223,2016-12-03,117,0
18224,2016-12-03,116,0
18225,2016-12-03,117,0
18226,2016-12-03,117,0
18227,2016-12-03,118,0
18228,2016-12-03,115,0
18229,2016-12-03,91,0
18232,2016-12-03,127,0
18234,2016-12-03,90,0
18239,2016-12-03,143,0
18242,2016-12-03,145,0
18243,2016-12-03,144,0
18244,2016-12-03,146,0
18245,2016-12-03,143,0
18249,2016-12-03,127,0
18250,2016-12-03,145,0
18251,2016-12-03,144,0
18255,2016-12-03,137,0
18256,2016-12-03,142,0
18260,2016-12-03,141,0
18261,2016-12-03,134,0
18266,2016-12-03,109,0
18267,2016-12-03,127,0
18268,2016-12-03,125,0
18269,2016-12-03,113,0
18270,2016-12-03,128,0
18271,2016-12-03,100,0
18272,2016-12-03,125,0
18282,2016-12-03,86,0
18287,2016-12-03,83,0
18288,2016-12-03,95,0
18293,2016-12-03,119,0
18299,2016-12-03,117,0
18300,2016-12-03,118,0
18301,2016-12-03,120,0
18302,2016-12-03,118,0
18303,2016-12-03,118,0
18304,2016-12-03,116,0
18305,2016-12-03,117,0
18306,2016-12-03,118,0
18310,2016-12-03,102,0
18311,2016-12-03,115,0
18312,2016-12-03,106,0
18313,2016-12-03,116,0
18314,2016-12-03,116,0
18315,2016-12-03,115,0
18316,2016-12-03,116,0
18317,2016-12-03,117,0
18318,2016-12-03,115,0
18319,2016-12-03,89,0
18323,2016-12-03,106,0
18324,2016-12-03,111,0
18325,2016-12-03,115,0
18326,2016-12-03,117,0
18327,2016-12-03,116,0
18328,2016-12-03,118,0
18329,2016-12-03,114,0
18330,2016-12-03,117,0
18331,2016-12-03,117,0
18332,2016-12-03,117,0
18333,2016-12-03,119,0
18334,2016-12-03,120,0
18335,2016-12-03,119,0
18336,2016-12-03,120,0
18337,2016-12-03,122,0
18338,2016-12-03,119,0
18339,2016-12-03,120,0
18340,2016-12-03,117,0
18345,2016-12-03,83,0
18346,2016-12-03,114,0
18353,2016-12-03,81,0
18366,2016-12-03,116,0
18381,2016-12-04,83,0
18383,2016-12-04,109,0
18384,2016-12-04,107,0
18385,2016-12-04,93,0
18391,2016-12-04,117,0
18392,2016-12-04,120,0
18393,2016-12-04,122,0
18394,2016-12-04,109,0
18396,2016-12-04,128,0
18400,2016-12-04,126,0
18401,2016-12-04,90,0
18406,2016-12-04,89,0
18409,2016-12-04,92,0
18410,2016-12-04,97,0
18411,2016-12-04,116,0
18412,2016-12-04,119,0
18413,2016-12-04,105,0
18414,2016-12-04,110,0
18415,2016-12-04,109,0
18417,2016-12-04,111,0
18419,2016-12-04,125,0
18420,2016-12-04,114,0
18421,2016-12-04,122,0
18422,2016-12-04,97,0
18423,2016-12-04,117,0
18424,2016-12-04,118,0
18425,2016-12-04,99,0
18426,2016-12-04,104,0
